,Movie_id,Budget,Revenue,titleID,originalTitle,releaseYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes,cast,OscarNominations,OscarsWon
303,tt0040594,2000000.0,2100000.0,tt0040594,The Miracle of the Bells,1948,120,Drama,nm0681635,"nm0417826,nm0372942,nm0721913,nm0090840",6.6,1120.0,[],0,0
304,tt0040597,784170.0,834332.0,tt0040597,Miranda,1948,80,"Comedy,Fantasy,Romance",nm0002175,"nm0085804,nm0907239",6.8,1117.0,[],0,0
305,tt0040694,3700000.0,2956000.0,tt0040694,The Pirate,1948,102,"Adventure,Comedy,Musical",nm0591486,"nm0352443,nm0329304,nm0067103,nm0000581,nm0547966,nm0857004",6.9,5566.0,['nm0743393'],1,0
306,tt0040703,535000.0,1108592.0,tt0040703,Portrait from Life,1949,90,"Crime,Drama,Mystery",nm0279807,"nm0262680,nm0367519,nm0101504,nm0101511",6.7,199.0,['nm2818044'],0,0
307,tt0040724,3000000.0,9012000.0,tt0040724,Red River,1948,133,"Drama,Western","nm0001328,nm0744504","nm0153698,nm0773660",7.8,34049.0,[],2,0
308,tt0040745,2532000.0,3225000.0,tt0040745,Romance on the High Seas,1948,99,"Comedy,Musical,Mystery","nm0002031,nm0000923","nm0258493,nm0258525,nm0224634,nm0690360,nm0646590",7.0,2720.0,[],2,0
309,tt0040746,1500000.0,2200000.0,tt0040746,Rope,1948,80,"Crime,Drama,Mystery",nm0000033,"nm0002025,nm0358096,nm0491306,nm0372942",7.9,152605.0,[],0,0
310,tt0040897,3800000.0,4307000.0,tt0040897,The Treasure of the Sierra Madre,1948,126,"Adventure,Drama,Western",nm0001379,"nm0001379,nm0871252",8.2,131623.0,[],1,3
311,tt0041088,1290000.0,1129000.0,tt0041088,Act of Violence,1948,82,"Drama,Film-Noir,Thriller",nm0003593,"nm0724307,nm0949418",7.5,5679.0,[],0,0
312,tt0041090,1728000.0,9470000.0,tt0041090,Adam's Rib,1949,101,"Comedy,Romance",nm0002030,"nm0002106,nm0437717",7.4,22787.0,[],1,0
313,tt0041098,500000.0,1500000.0,tt0041098,Africa Screams,1949,79,"Action,Adventure,Comedy",nm0059106,"nm0049898,nm0706417,nm0827767",6.0,4032.0,[],0,0
314,tt0041127,1363000.0,3205000.0,tt0041127,Any Number Can Play,1949,112,"Drama,Romance",nm0503777,"nm0112218,nm0381725",6.9,1137.0,[],0,0
315,tt0041158,2250000.0,4421000.0,tt0041158,The Barkleys of Broadway,1949,109,"Comedy,Musical",nm0910199,"nm0173679,nm0337582,nm0791084",7.0,3485.0,[],1,0
316,tt0041165,2192000.0,2889000.0,tt0041165,The Beautiful Blonde from Bashful Bend,1949,77,"Comedy,Western",nm0002545,"nm0271641,nm0002545",6.0,920.0,['nm0531840'],0,0
317,tt0041172,1589000.0,1738000.0,tt0041172,Beyond the Forest,1949,97,"Drama,Film-Noir,Romance",nm0896542,"nm0168829,nm0257745",6.8,2744.0,[],1,0
318,tt0041176,869000.0,915000.0,tt0041176,Big Jack,1949,85,"Adventure,Western",nm0861703,"nm0097286,nm0251918,nm0288706,nm0372942,nm0394267,nm0858329",6.1,269.0,[],0,0
319,tt0041239,600000.0,2500000.0,tt0041239,Champion,1949,99,"Drama,Film-Noir,Sport",nm0733476,"nm0286025,nm0488066",7.3,4727.0,[],5,1
320,tt0041373,1528000.0,2896000.0,tt0041373,Flamingo Road,1949,94,"Drama,Film-Noir,Romance",nm0002031,"nm0928623,nm0636002,nm0928625",7.1,3566.0,[],0,0
321,tt0041452,2600000.0,2300000.0,tt0041452,The Heiress,1949,115,"Drama,Romance",nm0943758,"nm0324537,nm0324499,nm0416556",8.1,17193.0,[],4,4
322,tt0041515,1452000.0,2713000.0,tt0041515,It's a Great Feeling,1949,85,"Comedy,Music",nm0124877,"nm0741439,nm0789520,nm0224634",6.4,1954.0,[],1,0
323,tt0041650,1800000.0,1950000.0,tt0041650,Mighty Joe Young,1949,94,"Adventure,Drama,Fantasy",nm0774325,"nm0741656,nm0178260",7.0,5731.0,[],0,1
324,tt0041716,2133000.0,4428000.0,tt0041716,On the Town,1949,98,"Comedy,Musical,Romance","nm0002045,nm0000037","nm0337582,nm0173679,nm0730385",7.3,18685.0,[],0,1
325,tt0041838,3000000.0,11500000.0,tt0041838,Samson and Delilah,1949,134,"Drama,Family,History",nm0001124,"nm0489679,nm0290931,nm0482959,nm0413022",6.8,8858.0,['nm2845811'],3,2
326,tt0041841,1000000.0,7800000.0,tt0041841,Sands of Iwo Jima,1949,100,"Action,Drama,Romance",nm0245385,"nm0113689,nm0335455",7.0,11332.0,['nm0775387'],4,0
327,tt0041866,1600000.0,5400000.0,tt0041866,She Wore a Yellow Ribbon,1949,104,Western,nm0000406,"nm0068650,nm0637793,nm0821716",7.2,19179.0,['nm0805017'],0,1
328,tt0042004,2500000.0,1500000.0,tt0042004,Under Capricorn,1949,117,"Crime,Drama,Romance",nm0000033,"nm0173303,nm0511626,nm0801026,nm0002025,nm0108833,nm0001811,nm0100884",6.2,8006.0,['nm0567485'],0,0
329,tt0042041,1300000.0,3483000.0,tt0042041,White Heat,1949,114,"Action,Crime,Drama",nm0909825,"nm0324578,nm0730850,nm0446132",8.1,35407.0,[],1,0
330,tt0042192,1400000.0,8400000.0,tt0042192,All About Eve,1950,138,Drama,nm0000581,"nm0000581,nm0650581",8.2,137952.0,"['nm0279469', 'nm0924487']",0,0
331,tt0042200,3768785.0,8000000.0,tt0042200,Annie Get Your Gun,1950,107,"Comedy,Musical,Romance","nm0796645,nm0000923","nm0791084,nm0276252,nm0276227",6.9,5235.0,[],3,1
332,tt0042247,1026000.0,1626000.0,tt0042247,The Big Hangover,1950,82,Comedy,nm0469915,nm0469915,5.9,571.0,[],0,0
333,tt0042332,2900000.0,263600000.0,tt0042332,Cinderella,1950,74,"Animation,Family,Fantasy","nm0527217,nm0414144,nm0314671","nm0674518,nm0670328,nm0672093,nm0780799,nm0382548,nm0109205,nm0716206,nm0027011,nm0727370,nm0710683,nm0850895",7.3,172773.0,"['nm0565493', 'nm2201619', 'nm2210148']",3,0
334,tt0042393,592000.0,5000000.0,tt0042393,Destination Moon,1950,92,"Adventure,Drama,Sci-Fi",nm0681635,"nm0887875,nm0374423,nm0641199",6.3,4639.0,[],1,1
335,tt0042876,250000.0,96568.0,tt0042876,Rashômon,1950,88,"Crime,Drama,Mystery",nm0000041,"nm0015611,nm0000041,nm0368074",8.2,179012.0,[],0,0
336,tt0042994,1450000.0,1900000.0,tt0042994,Stage Fright,1950,110,"Film-Noir,Mystery,Thriller",nm0000033,"nm0177336,nm0720904,nm0421862,nm0108833,nm0532030",7.0,15963.0,['nm7330946'],0,0
337,tt0043012,2025000.0,3357000.0,tt0043012,Summer Stock,1950,108,"Musical,Romance",nm0910199,"nm0920216,nm0177934",7.1,4779.0,[],0,0
338,tt0043014,1752000.0,5000000.0,tt0043014,Sunset Blvd.,1950,110,"Drama,Film-Noir",nm0000697,"nm0102818,nm0000697,nm0551261",8.4,234755.0,[],8,3
339,tt0043044,1470000.0,4526000.0,tt0043044,Three Little Words,1950,102,"Biography,Comedy,Musical",nm0861703,nm0920216,6.9,2020.0,['nm0655930'],1,0
340,tt0043116,2115000.0,2039000.0,tt0043116,Wabash Avenue,1950,92,Musical,nm0467396,"nm0876223,nm0496468",6.1,342.0,[],1,0
341,tt0043265,1000000.0,10750000.0,tt0043265,The African Queen,1951,105,"Adventure,Drama,Romance",nm0001379,"nm0286163,nm0012938,nm0001379,nm0171924,nm0896830",7.7,83842.0,[],3,1
342,tt0043274,3000000.0,57200000.0,tt0043274,Alice in Wonderland,1951,75,"Adventure,Animation,Comedy","nm0314671,nm0414144,nm0527217,nm0455741","nm0140902,nm0382548,nm0780799,nm0670328,nm0672093,nm0727370,nm0052520,nm0183183,nm0447039,nm0335469,nm0400056,nm0174974,nm0649603,nm0906929,nm0404717",7.3,152789.0,[],1,0
343,tt0043278,5635000.0,6981000.0,tt0043278,An American in Paris,1951,114,"Drama,Musical,Romance",nm0591486,nm0503585,7.2,36585.0,[],2,6
344,tt0043338,1821052.0,1300000.0,tt0043338,Ace in the Hole,1951,111,"Drama,Film-Noir",nm0000697,"nm0000697,nm0760488,nm0628305,nm0221528",8.1,38872.0,['nm0120308'],0,0
345,tt0043456,995000.0,1850000.0,tt0043456,The Day the Earth Stood Still,1951,92,"Drama,Sci-Fi",nm0936404,"nm0636002,nm0060915",7.7,85358.0,[],0,0
346,tt0043503,1109000.0,2873000.0,tt0043503,The Enforcer,1951,87,"Crime,Film-Noir,Thriller","nm0934827,nm0909825",nm0705228,7.2,5599.0,[],0,0
347,tt0043643,1825000.0,2000000.0,tt0043643,His Kind of Woman,1951,120,"Action,Crime,Film-Noir","nm0268513,nm0281507","nm0272045,nm0502649,nm0010987,nm0271641,nm0281507,nm0400652",7.0,4915.0,[],0,0
348,tt0043744,1108000.0,1144000.0,tt0043744,Lightning Strikes Twice,1951,91,"Crime,Drama,Film-Noir",nm0896542,"nm0168829,nm0248367",6.5,1352.0,[],0,0
349,tt0043924,2300000.0,7000000.0,tt0043924,A Place in the Sun,1951,122,"Drama,Romance",nm0828419,"nm0237439,nm0443966,nm0933858,nm0113689",7.7,24581.0,['nm0292826'],3,6
350,tt0043949,7623000.0,21037000.0,tt0043949,Quo Vadis,1951,171,"Biography,Drama,Romance","nm0503777,nm0542649","nm0536941,nm0067103,nm0397022,nm0797197,nm0336682",7.1,16560.0,"['nm0653085', 'nm0907423', 'nm3924534', 'nm3924613', 'nm3925036', 'nm3925942', 'nm3925943', 'nm3926026', 'nm3928832', 'nm3938327', 'nm3938345', 'nm3938371', 'nm3939162', 'nm3939648', 'nm3939726', 'nm3940265', 'nm3940341', 'nm6043645']",8,0
351,tt0043983,1700000.0,3900000.0,tt0043983,Royal Wedding,1951,93,"Comedy,Musical,Romance",nm0002045,nm0503585,6.7,6042.0,[],1,0
352,tt0044030,2300000.0,11000000.0,tt0044030,Show Boat,1951,108,"Drama,Family,Musical",nm0796645,"nm0536941,nm0006153,nm0358564,nm0272209",6.9,5358.0,[],2,0
353,tt0044079,1200000.0,7000000.0,tt0044079,Strangers on a Train,1951,101,"Crime,Drama,Film-Noir",nm0000033,"nm0151452,nm0650262,nm0177336,nm0383604,nm0372942",7.9,140285.0,[],1,0
354,tt0044081,1800000.0,8000000.0,tt0044081,A Streetcar Named Desire,1951,122,Drama,nm0001415,"nm0931783,nm0766665",7.9,113713.0,['nm0858777'],8,4
355,tt0044105,966000.0,620000.0,tt0044105,The Tall Target,1951,78,"Adventure,Crime,Drama",nm0542649,"nm0946753,nm0169883,nm0537784",7.2,2306.0,[],0,0
356,tt0044177,1300000.0,1550000.0,tt0044177,Valentino,1951,102,"Adventure,Biography,Drama",nm0020765,nm0115482,5.8,335.0,[],0,0
357,tt0044206,50000.0,100000.0,tt0044206,When I Grow Up,1951,90,Drama,nm0437720,nm0437720,8.3,103.0,['nm0516071'],0,0
358,tt0044207,936000.0,1600000.0,tt0044207,When Worlds Collide,1951,83,"Action,Sci-Fi,Thriller",nm0005789,"nm0091213,nm0050981,nm0943804",6.6,9063.0,['nm0451530'],1,1
359,tt0044391,1558000.0,3373000.0,tt0044391,The Bad and the Beautiful,1952,118,"Drama,Romance",nm0591486,"nm0773660,nm0103488",7.8,16335.0,[],1,5
360,tt0044408,2563000.0,1982000.0,tt0044408,The Belle of New York,1952,82,"Comedy,Musical,Romance",nm0910199,"nm0572698,nm0259838,nm0639787,nm0253630",6.1,1102.0,[],0,0
361,tt0044547,1005000.0,1485000.0,tt0044547,The Devil Makes Three,1952,96,"Crime,Romance,Thriller",nm0554249,"nm0045512,nm0204818",6.2,527.0,"['nm0281833', 'nm0397189']",0,0
362,tt0044672,4000000.0,36000000.0,tt0044672,The Greatest Show on Earth,1952,152,"Drama,Family,Romance",nm0001124,"nm0290931,nm0528530,nm0820693,nm0147119,nm0307471",6.5,15905.0,"['nm0035755', 'nm0190975', 'nm0312672', 'nm0693419', 'nm1362515', 'nm1362539', 'nm1362598', 'nm1362948', 'nm1363042', 'nm1363339', 'nm1363341', 'nm1363461', 'nm1363463', 'nm1363541', 'nm1363652', 'nm1363675', 'nm1363719', 'nm1363787', 'nm1363898', 'nm1363908', 'nm1363996', 'nm1364219', 'nm1364257', 'nm1364350', 'nm1364359', 'nm1364393', 'nm1364483', 'nm1364695', 'nm1364865', 'nm1364910', 'nm1364924', 'nm1364929', 'nm1365135', 'nm1365183', 'nm1365272', 'nm1365332', 'nm3750207', 'nm5753332']",3,2
363,tt0044706,730000.0,8000000.0,tt0044706,High Noon,1952,85,"Drama,Thriller,Western",nm0003593,"nm0286025,nm0192356",8.0,109594.0,[],3,4
364,tt0044760,3842000.0,10878000.0,tt0044760,Ivanhoe,1952,106,"Adventure,Drama,Romance",nm0861703,"nm0486538,nm0533418,nm0731387,nm0779797",6.7,10117.0,[],3,0
365,tt0044837,900000.0,1000000.0,tt0044837,Limelight,1952,137,"Drama,Music,Romance",nm0000122,nm0000122,8.0,21971.0,[],0,0
366,tt0044997,2181000.0,1600000.0,tt0044997,One Minute to Zero,1952,105,"Drama,War",nm0307819,"nm0471341,nm0354317,nm0813584",5.8,823.0,[],0,0
367,tt0045061,1750000.0,3800000.0,tt0045061,The Quiet Man,1952,129,"Comedy,Drama,Romance",nm0000406,"nm0637793,nm0909775,nm0000406",7.7,41781.0,['nm0492514'],5,2
368,tt0045125,3005000.0,6746000.0,tt0045125,Scaramouche,1952,115,"Action,Adventure,Comedy",nm0796645,"nm0587697,nm0296207,nm0754581,nm0421255,nm0933133",7.5,6335.0,[],0,0
369,tt0045152,2540800.0,7200000.0,tt0045152,Singin' in the Rain,1952,103,"Comedy,Musical,Romance","nm0002045,nm0000037","nm0173679,nm0337582",8.3,258670.0,[],2,0
370,tt0045329,1282000.0,4007000.0,tt0045329,The Wild North,1952,97,"Adventure,Romance,Western",nm0554249,nm0272045,6.5,1068.0,[],0,0
371,tt0045468,762446.0,1250000.0,tt0045468,Abbott and Costello Go to Mars,1953,77,"Comedy,Family,Fantasy",nm0006943,"nm0064305,nm0335471,nm0160330",5.9,3590.0,"['nm0249667', 'nm0369090', 'nm0414126', 'nm1447011']",0,0
372,tt0045469,724805.0,2616000.0,tt0045469,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,1953,76,"Comedy,Horror,Mystery",nm0006943,"nm0517216,nm0335471,nm0276352,nm0307222,nm0227481,nm0829044",6.4,4965.0,[],0,0
373,tt0045537,2900000.0,3500000.0,tt0045537,The Band Wagon,1953,112,"Comedy,Musical,Romance",nm0591486,"nm0173679,nm0337582,nm0181658,nm0503585",7.4,12474.0,[],3,0
374,tt0045544,1201000.0,2362000.0,tt0045544,Battle Circus,1953,90,"Drama,Romance,War",nm0112218,"nm0729694,nm0449755,nm0112218",5.9,1653.0,[],0,0
375,tt0045546,210000.0,5000000.0,tt0045546,"The Beast from 20,000 Fathoms",1953,80,"Horror,Sci-Fi",nm0522123,"nm0605215,nm0293750,nm0001969,nm0416393,nm0522123,nm0809731",6.6,8666.0,[],0,0
376,tt0045793,1650000.0,30500000.0,tt0045793,From Here to Eternity,1953,118,"Drama,Romance,War",nm0003593,"nm0850168,nm0428296",7.6,50526.0,[],5,8
377,tt0045810,2300000.0,5300000.0,tt0045810,Gentlemen Prefer Blondes,1953,91,"Comedy,Musical,Romance",nm0001328,"nm0496468,nm0276284,nm0002616",7.1,42543.0,"['nm4123322', 'nm4123806']",0,0
378,tt0045888,658000.0,23800000.0,tt0045888,House of Wax,1953,88,Horror,nm0211964,"nm0928108,nm0067676",7.0,20101.0,['nm0593772'],0,0
379,tt0045920,800000.0,1600000.0,tt0045920,It Came from Outer Space,1953,81,"Horror,Sci-Fi",nm0000791,"nm0261400,nm0001969",6.5,10859.0,[],0,0
380,tt0046126,1250000.0,8500000.0,tt0046126,Niagara,1953,92,"Film-Noir,Thriller",nm0368871,"nm0102818,nm0281556,nm0106764",7.0,19593.0,[],0,0
381,tt0046183,4000000.0,87400000.0,tt0046183,Peter Pan,1953,77,"Adventure,Animation,Family","nm0314671,nm0414144,nm0527217,nm0455741","nm0057381,nm0780799,nm0672093,nm0670328,nm0382548,nm0727370,nm0052520,nm0942723,nm0183183,nm0159767",7.3,151975.0,[],0,0
382,tt0046247,4100000.0,36000000.0,tt0046247,The Robe,1953,135,"Drama,History,Romance",nm0467396,"nm0242897,nm0442456,nm0235160,nm0540816",6.7,11464.0,[],3,2
383,tt0046250,1500000.0,12000000.0,tt0046250,Roman Holiday,1953,118,"Comedy,Romance",nm0943758,"nm0874308,nm0402848,nm0226538",8.0,146666.0,[],7,3
384,tt0046303,3100000.0,20000000.0,tt0046303,Shane,1953,118,"Drama,Western",nm0828419,"nm0349238,nm0792042,nm0769627",7.6,43852.0,[],5,1
385,tt0046435,1805000.0,4905000.0,tt0046435,Titanic,1953,98,"Drama,History,Romance",nm0624535,"nm0102818,nm0281556,nm0106764,nm1334302",7.0,7593.0,[],1,1
386,tt0046672,5000000.0,28200000.0,tt0046672,"20,000 Leagues Under the Sea",1954,127,"Adventure,Drama,Family",nm0281507,"nm0271641,nm0894523",7.2,36865.0,[],0,0
387,tt0046757,450000.0,1400000.0,tt0046757,Beachhead,1954,90,"Drama,War",nm0374702,"nm0671766,nm0399517",5.6,1189.0,"['nm0031806', 'nm0596381']",0,0
388,tt0046816,2000000.0,21750000.0,tt0046816,The Caine Mutiny,1954,124,"Drama,War",nm0229424,"nm0731592,nm0087581,nm0941883",7.7,29691.0,[],7,0
389,tt0046896,2504000.0,3978000.0,tt0046896,Deep in My Heart,1954,132,"Biography,Comedy,Musical",nm0002045,"nm0818700,nm0036433",6.3,952.0,[],0,0
390,tt0046912,1400000.0,3000000.0,tt0046912,Dial M for Murder,1954,105,"Crime,Thriller",nm0000033,nm0461425,8.2,187430.0,['nm0017579'],0,0
391,tt0046949,5000000.0,15000000.0,tt0046949,The Egyptian,1954,139,Drama,nm0002031,"nm0242897,nm0732452,nm0909958",6.5,4420.0,"['nm0860198', 'nm1104140']",1,0
392,tt0046969,66000.0,250000.0,tt0046969,The Fast and the Furious,1954,73,"Crime,Drama,Film-Noir","nm0409869,nm0760170","nm0644114,nm0397987,nm0000339",5.3,1580.0,[],0,0
393,tt0046982,1275000.0,2294000.0,tt0046982,Flame and the Flesh,1954,104,"Drama,Mystery",nm0112218,"nm0047629,nm0222079",5.6,139.0,[],0,0
394,tt0047034,900000.0,2250000.0,tt0047034,Gojira,1954,96,"Horror,Sci-Fi",nm0393094,"nm0613609,nm0393094,nm0443227,nm0849083",7.5,38805.0,['nm1632332'],0,0
395,tt0047050,1768000.0,1829000.0,tt0047050,Green Fire,1954,100,"Adventure,Drama",nm0554249,"nm0324578,nm0730850",5.9,1501.0,[],0,0
396,tt0047162,1960000.0,4940000.0,tt0047162,The Last Time I Saw Paris,1954,116,"Drama,Romance",nm0112218,"nm0258493,nm0258525,nm0112218,nm0280234",6.1,4209.0,['nm12199119'],0,0
397,tt0047296,910000.0,9600000.0,tt0047296,On the Waterfront,1954,108,"Crime,Drama,Thriller",nm0001415,"nm0775977,nm0425711,nm0802563",8.1,163579.0,[],4,8
398,tt0047396,1000000.0,37034514.0,tt0047396,Rear Window,1954,112,"Mystery,Thriller",nm0000033,"nm0371088,nm0941280",8.5,518637.0,[],4,0
399,tt0047437,2239000.0,10000000.0,tt0047437,Sabrina,1954,113,"Comedy,Drama,Romance",nm0000697,"nm0000697,nm0853138,nm0499626",7.6,69793.0,[],5,1
400,tt0047478,2000000.0,346300.0,tt0047478,Shichinin no samurai,1954,207,"Action,Drama",nm0000041,"nm0000041,nm0368074,nm0644823",8.6,364270.0,"['nm1293012', 'nm1293659', 'nm1293941', 'nm1294835', 'nm1295056', 'nm3737929']",0,0
401,tt0047494,4500000.0,3200000.0,tt0047494,The Silver Chalice,1954,142,"Drama,Romance",nm0767701,"nm0182362,nm0760488",4.6,1775.0,[],2,0
402,tt0047522,5019770.0,4335968.0,tt0047522,A Star Is Born,1954,154,"Drama,Musical,Romance",nm0002030,"nm0366454,nm0662213,nm0132180,nm0308604,nm0920074",7.5,19550.0,['nm2067007'],6,0
403,tt0047577,800000.0,1700000.0,tt0047577,Metaluna 4 antwortet nicht,1955,86,"Horror,Mystery,Sci-Fi","nm0628149,nm0000791","nm0168759,nm0429078,nm0130196",5.9,10616.0,[],0,0
404,tt0047840,1500000.0,3800000.0,tt0047840,Artists and Models,1955,109,"Comedy,Musical,Romance",nm0850895,"nm0048511,nm0203443,nm0437900,nm0504358,nm0570190,nm0850895",6.5,4349.0,[],0,0
405,tt0047849,1271000.0,3788000.0,tt0047849,Bad Day at Black Rock,1955,81,"Crime,Drama,Mystery",nm0836328,"nm0442228,nm0570190,nm0107734",7.7,23967.0,[],3,0
406,tt0047947,1500000.0,1000000.0,tt0047947,Conquest of Space,1955,81,Sci-Fi,nm0005738,"nm0094307,nm0507998,nm0948634,nm0528530,nm0946753,nm0641199,nm0902042",5.6,1760.0,[],0,0
407,tt0047985,2300000.0,2500000.0,tt0047985,The Desperate Hours,1955,112,"Crime,Drama,Film-Noir",nm0943758,"nm0371092,nm0237225",7.5,10800.0,['nm0287567'],0,0
408,tt0048021,200000.0,460000.0,tt0048021,Du rififi chez les hommes,1955,118,"Crime,Drama,Thriller",nm0202088,"nm0494138,nm0202088,nm0923941",8.1,36615.0,['nm1671251'],0,0
409,tt0048127,800000.0,1952653.0,tt0048127,Gojira no gyakushû,1955,82,"Horror,Sci-Fi","nm0643871,nm0393094","nm0613609,nm0383024,nm0443227,nm0577477,nm7284278",5.7,8110.0,[],0,0
410,tt0048140,5500000.0,6874673.0,tt0048140,Guys and Dolls,1955,150,"Comedy,Crime,Musical",nm0000581,"nm0842485,nm0123242,nm0750357,nm0000581,nm0372942",7.1,19124.0,['nm0719776'],4,0
411,tt0048182,1380000.0,1700000.0,tt0048182,House of Bamboo,1955,102,"Crime,Drama,Film-Noir",nm0002087,"nm0459067,nm0002087",6.8,4056.0,['nm0359224'],0,0
412,tt0048216,2771000.0,2374000.0,tt0048216,It's Always Fair Weather,1955,101,"Comedy,Drama,Musical","nm0000037,nm0002045","nm0173679,nm0337582",7.0,3940.0,[],2,0
413,tt0048261,410000.0,726000.0,tt0048261,Kiss Me Deadly,1955,106,"Crime,Film-Noir,Mystery",nm0000736,"nm0818765,nm0080135",7.5,21934.0,"['nm0957028', 'nm1104145']",0,0
414,tt0048280,4000000.0,36359037.0,tt0048280,Lady and the Tramp,1955,76,"Adventure,Animation,Comedy","nm0414144,nm0314671,nm0527217,nm0194018","nm0338950,nm0672093,nm0727370,nm0942723,nm0196119,nm0159767,nm0335469,nm0400056,nm0670328,nm0689679,nm0850895,nm3085481",7.3,147238.0,[],0,0
415,tt0048291,1785000.0,4000000.0,tt0048291,The Left Hand of God,1955,87,Drama,nm0229424,"nm0370883,nm0057315",6.4,2882.0,[],0,0
416,tt0048347,1000000.0,4350000.0,tt0048347,The Man with the Golden Arm,1955,119,"Crime,Drama,Romance",nm0695937,"nm0628305,nm0578439,nm0019346,nm0372942",7.3,12139.0,[],3,0
417,tt0048356,343000.0,3000000.0,tt0048356,Marty,1955,90,"Drama,Romance",nm0542720,nm0154665,7.7,26741.0,[],4,4
418,tt0048545,1500000.0,4500000.0,tt0048545,Rebel Without a Cause,1955,111,Drama,nm0712947,"nm0827856,nm0795730,nm0712947",7.6,97355.0,['nm0606450'],0,0
419,tt0048605,1800000.0,12000000.0,tt0048605,The Seven Year Itch,1955,105,"Comedy,Romance",nm0000697,"nm0000697,nm0043480",7.1,42148.0,[],0,0
420,tt0048673,1100000.0,2000000.0,tt0048673,Summertime,1955,102,"Comedy,Drama,Romance",nm0000180,"nm0491306,nm0060914,nm0000180,nm0829330",7.1,9901.0,['nm0799464'],2,0
421,tt0048691,3115000.0,5000000.0,tt0048691,The Tall Men,1955,122,Western,nm0909825,"nm0091213,nm0637793,nm0020571",6.7,3159.0,[],0,0
422,tt0048728,2500000.0,8750000.0,tt0048728,To Catch a Thief,1955,106,"Mystery,Romance,Thriller",nm0000033,"nm0371088,nm0230196,nm0178785",7.4,79176.0,"['nm0155066', 'nm0776583', 'nm2247332', 'nm2252838', 'nm2255635', 'nm2257146']",2,1
423,tt0048750,1200000.0,7000000.0,tt0048750,The Trouble with Harry,1955,99,"Comedy,Mystery",nm0000033,"nm0371088,nm0832723",7.0,41036.0,[],0,0
424,tt0048947,3520000.0,4300000.0,tt0048947,Anastasia,1956,105,"Biography,Drama,History",nm0514822,"nm0491306,nm0561067,nm0093397",7.0,9239.0,[],1,1
425,tt0048960,6000000.0,42000000.0,tt0048960,Around the World in Eighty Days,1956,167,"Adventure,Comedy,Family","nm0268513,nm0027183","nm0688117,nm0268513,nm0673279,nm0894523",6.7,29440.0,"['nm0017461', 'nm0019439', 'nm0020784', 'nm0040913', 'nm0056370', 'nm0083313', 'nm0107190', 'nm0128717', 'nm0143828', 'nm0145364', 'nm0151081', 'nm0151170', 'nm0157632', 'nm0159019', 'nm0161042', 'nm0183864', 'nm0200876', 'nm0212024', 'nm0236588', 'nm0245902', 'nm0284549', 'nm0284615', 'nm0290173', 'nm0295397', 'nm0297486', 'nm0297792', 'nm0298786', 'nm0299186', 'nm0308403', 'nm0313550', 'nm0319894', 'nm0320055', 'nm0321156', 'nm0328164', 'nm0329328', 'nm0331829', 'nm0333812', 'nm0346030', 'nm0363654', 'nm0377193', 'nm0383232', 'nm0385746', 'nm0389787', 'nm0392547', 'nm0392891', 'nm0398327', 'nm0399205', 'nm0400234', 'nm0402449', 'nm0407274', 'nm0407364', 'nm0408066', 'nm0408594', 'nm0410906', 'nm0412527', 'nm0413142', 'nm0422046', 'nm0423544', 'nm0435306', 'nm0437381', 'nm0438799', 'nm0445359', 'nm0455793', 'nm0465205', 'nm0465223', 'nm0476676', 'nm0487992', 'nm0489007', 'nm0490480', 'nm0496846', 'nm0497260', 'nm0497297', 'nm0502737', 'nm0507950', 'nm0521827', 'nm0535467', 'nm0543268', 'nm0548145', 'nm0561933', 'nm0573729', 'nm0588851', 'nm0592760', 'nm0594082', 'nm0594360', 'nm0620121', 'nm0632677', 'nm0633798', 'nm0895304', 'nm1088370', 'nm1149106', 'nm1149723', 'nm1150324', 'nm1150359', 'nm1150505', 'nm1150746', 'nm1150762', 'nm1150996', 'nm1151198', 'nm1151226', 'nm1151227', 'nm1151228', 'nm1151235', 'nm1151742', 'nm1152989', 'nm1153047', 'nm1153293']",0,0
426,tt0049038,220000.0,7270000.0,tt0049038,Bus Stop,1956,96,"Comedy,Drama,Romance",nm0517597,"nm0043480,nm0408718",6.3,12691.0,[],1,0
427,tt0049189,300000.0,33000000.0,tt0049189,Et Dieu... créa la femme,1956,95,"Drama,Romance",nm0671862,"nm0671862,nm0529733",6.3,9253.0,['nm0340253'],0,0
428,tt0049223,1900000.0,3250000.0,tt0049223,Forbidden Planet,1956,98,"Adventure,Sci-Fi",nm0928208,"nm0401738,nm0088726,nm1051864,nm0000636",7.5,52781.0,[],1,0
429,tt0049233,3000000.0,8000000.0,tt0049233,Friendly Persuasion,1956,137,"Drama,Family,Romance",nm0943758,"nm0922143,nm0933858",7.3,7674.0,['nm2019178'],6,0
430,tt0049261,5400000.0,32855818.0,tt0049261,Giant,1956,201,"Drama,Western",nm0828419,"nm0272209,nm0347451,nm0595573",7.6,41959.0,"['nm0013592', 'nm0186326', 'nm0603717', 'nm0708362', 'nm0860830', 'nm1947863']",9,1
431,tt0049366,417000.0,3000000.0,tt0049366,Invasion of the Body Snatchers,1956,80,"Drama,Horror,Sci-Fi",nm0796923,"nm0537784,nm0278277,nm0172628",7.7,54313.0,[],0,0
